id,sleep_switches,steps,time,sleep_time,energy_consumption,disconnects,num_requests,num_rejects,cell_traffic,cell_dropped_traffic,ant_switches,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
0,[1002. 1003.    0.    0.],10081.0,201.60000000059856,[ 15.503 186.097   0.      0.   ],13331.265297524276,101300.0,12862.0,12032.0,2590500000.0,173472.42096908623,48.0,66.12074842535742,0.1579208411863916,17.762126773137584,3.0294892417972887,0.15041670791555667,0.05624442019640909,0.0004959825414145422,0.2887610356115465,[0.077 0.923 0.    0.   ],0.9354688228891308,6.696484113842357e-05,12849702.38091423,[4.97  4.975 0.    0.   ],0.23809523809453118
1,[1719. 1720.    0.    0.],10081.0,201.60000000059856,[ 41.033 160.567   0.      0.   ],14335.03881866543,76761.0,21866.0,19924.0,5629500000.0,1019333.7530603693,72.0,71.09928984555953,0.5393909334391259,16.712230929471282,10.811107704553786,0.8455152676631756,0.25205832754687035,0.003372681281618887,0.7015177065767285,[0.204 0.796 0.    0.   ],0.9111863166559956,0.00018107003340622955,27924107.142774235,[8.527 8.532 0.    0.   ],0.3571428571417968
2,[1355. 1356.    0.    0.],10081.0,201.60000000059856,[ 26.328 175.272   0.      0.   ],13848.46570457682,90738.0,16719.0,15475.0,3964500000.0,2552.2632496480946,56.0,68.68597214846316,0.31933339946433426,16.797936712627717,6.0421598080308305,0.38826489389045005,0.12726912012697153,0.0013887511159607182,0.47763118738220417,[0.131 0.869 0.    0.   ],0.9255936359830134,6.437793541803744e-07,19665178.571370184,[6.721 6.726 0.    0.   ],0.27777777777695306
3,[1764. 1765.    0.    0.],10081.0,201.60000000059856,[ 37.987 163.613   0.      0.   ],14174.46587448322,78293.0,22079.0,20316.0,5544000000.0,73578.3545026409,64.0,70.30287607618128,0.4878881063386429,16.69635948814602,9.593905962369911,0.694458353568379,0.21783553218926693,0.0018847336573752603,0.7009225275270311,[0.188 0.812 0.    0.   ],0.9201503691290367,1.3271708965122817e-05,27499999.999918353,[8.75  8.755 0.    0.   ],0.3174603174593749
4,[1346. 1347.    0.    0.],10081.0,201.60000000059856,[ 25.707 175.893   0.      0.   ],13890.811033844855,91026.0,16655.0,15450.0,3895500000.0,0.0,64.0,68.89599758873659,0.30798531891677017,16.979664715802002,5.6138213410550115,0.3615701947785739,0.1175478623152465,0.001587144132526535,0.47158020037694676,[0.128 0.872 0.    0.   ],0.9276493545481838,0.0,19322916.666609295,[6.677 6.682 0.    0.   ],0.3174603174593749
5,[1755. 1756.    0.    0.],10081.0,201.60000000059856,[ 40.727 160.873   0.      0.   ],14289.42565990874,76763.0,21653.0,19752.0,5574000000.0,908636.2635285966,72.0,70.87305654153876,0.529550639817462,16.501140759845253,10.426429433103307,0.7733780348097032,0.2407499256026188,0.0030750917567701616,0.6934827894058129,[0.202 0.798 0.    0.   ],0.9122061608091258,0.00016301332320211638,27648809.523727436,[8.705 8.71  0.    0.   ],0.3571428571417968
6,[1044. 1045.    0.    0.],10081.0,201.60000000059856,[ 17.997 183.603   0.      0.   ],13357.349588406878,98381.0,12877.0,11971.0,2671500000.0,276864.4339389606,72.0,66.25012195418674,0.19133022517607567,17.322487848427734,3.6091506335711596,0.20896481204376133,0.0705287173891479,0.001091161591111993,0.2997718480309493,[0.089 0.911 0.    0.   ],0.9296419973596335,0.00010363632189367794,13251488.09519875,[5.179 5.184 0.    0.   ],0.3571428571417968
7,[1315. 1316.    0.    0.],10081.0,201.60000000059856,[ 22.225 179.375   0.      0.   ],13608.724845208333,92876.0,16611.0,15534.0,3768000000.0,421718.66229683504,56.0,67.49689934135822,0.25957742287471364,16.72849915682968,4.96821718595052,0.30875362803290557,0.10286677908937605,0.0012895546076778098,0.445293125681976,[0.11 0.89 0.   0.  ],0.9351634459093372,0.00011192108871996684,18690476.1904207,[6.523 6.528 0.    0.   ],0.27777777777695306
8,[1652. 1653.    0.    0.],10081.0,201.60000000059856,[ 33.67 167.93   0.     0.  ],13984.979794361258,82015.0,19961.0,18470.0,5454000000.0,851917.0482718658,72.0,69.3630582003644,0.4403531395694757,16.05078861224085,8.175784415712451,0.6727271906586356,0.19680587243329034,0.0022815196905068944,0.7058823529411765,[0.167 0.833 0.    0.   ],0.9253043434697661,0.00015620041222439785,27053571.428491104,[8.194 8.199 0.    0.   ],0.3571428571417968
9,[1623. 1624.    0.    0.],10081.0,201.60000000059856,[ 34.433 167.167   0.      0.   ],14033.58665928374,81572.0,20340.0,18816.0,5626500000.0,525414.4916438505,104.0,69.60413976431002,0.4508282908441504,16.428528915782163,8.324905980764564,0.6659608949238158,0.20265846642198196,0.002479912707072711,0.7278047812716992,[0.171 0.829 0.    0.   ],0.9250737463126844,9.338211883832764e-05,27909226.19039333,[8.051 8.056 0.    0.   ],0.5158730158714843
10,[1571. 1572.    0.    0.],10081.0,201.60000000059856,[ 33.885 167.715   0.      0.   ],13987.650768402777,81909.0,19738.0,18250.0,5577000000.0,514006.6459118445,72.0,69.37630576529725,0.4449558575538024,16.332109909731177,8.431557022120652,0.6645067108087371,0.2044440035710743,0.0007935720662632675,0.7286975498462455,[0.168 0.832 0.    0.   ],0.924612422737866,9.216543767470764e-05,27663690.476108342,[7.793 7.798 0.    0.   ],0.3571428571417968
11,[1594. 1595.    0.    0.],10081.0,201.60000000059856,[ 35.191 166.409   0.      0.   ],13987.988308292443,81361.0,19713.0,18174.0,5496000000.0,501158.12456542964,56.0,69.37797990421969,0.47169923618687304,16.430909631980953,8.574117545935648,0.7238325548336679,0.2113877591508779,0.0025791092153556196,0.6994345799027875,[0.175 0.825 0.    0.   ],0.9219296910668087,9.118597608541296e-05,27261904.76182382,[7.907 7.912 0.    0.   ],0.27777777777695306
12,[1580. 1581.    0.    0.],10081.0,201.60000000059856,[ 33.872 167.728   0.      0.   ],14017.217460606262,82608.0,19287.0,17779.0,5422500000.0,1505325.0182949698,88.0,69.52295139669961,0.44757464537247116,16.250768772939193,8.40565263355678,0.6802913279301387,0.20166650133915287,0.0007935720662632675,0.6908044836821744,[0.168 0.832 0.    0.   ],0.9218126198994141,0.00027760719562839464,26897321.42849157,[7.837 7.842 0.    0.   ],0.4365079365066405
13,[1336. 1337.    0.    0.],10081.0,201.60000000059856,[ 24.869 176.731   0.      0.   ],13730.113427974584,91057.0,16607.0,15433.0,3961500000.0,700578.1649657371,64.0,68.09896551914822,0.29711338160896406,16.961015772244817,5.537988488566952,0.3782858123465201,0.1209205435968654,0.001785537149092352,0.4664219819462355,[0.123 0.877 0.    0.   ],0.9293069187691937,0.00017684669063883305,19650297.618989278,[6.627 6.632 0.    0.   ],0.3174603174593749
14,[1337. 1338.    0.    0.],10081.0,201.60000000059856,[ 23.307 178.293   0.      0.   ],13642.55837682949,91913.0,16902.0,15783.0,3847500000.0,97904.55373036281,48.0,67.66470775134303,0.2703700029758935,16.866183910326356,5.0347413846441675,0.32719282390635823,0.1046523162384684,0.0011903580993949012,0.4558079555599643,[0.116 0.884 0.    0.   ],0.9337948171813987,2.5446277772673894e-05,19084821.428514764,[6.632 6.637 0.    0.   ],0.23809523809453118
15,[1661. 1662.    0.    0.],10081.0,201.60000000059856,[ 34.137 167.463   0.      0.   ],14041.336305355531,81517.0,20358.0,18785.0,5499000000.0,181174.6358024735,56.0,69.6425766558475,0.4493205039182502,16.261481995833748,8.613736409487407,0.6556800879783286,0.19988096419006052,0.0014879476242436267,0.6989385973613729,[0.169 0.831 0.    0.   ],0.9227330779054917,3.294683320648727e-05,27276785.71420473,[8.239 8.244 0.    0.   ],0.27777777777695306
16,[1617. 1618.    0.    0.],10081.0,201.60000000059856,[ 34.768 166.832   0.      0.   ],13975.105903288637,81752.0,19643.0,18154.0,5503500000.0,328617.1343297009,128.0,69.31408542448642,0.4582085110603983,16.267037000297588,8.206174612097351,0.6667504948711515,0.20126971530602122,0.002479912707072711,0.721555401249876,[0.172 0.828 0.    0.   ],0.9241969149315278,5.9710572241246646e-05,27299107.14277609,[8.021 8.026 0.    0.   ],0.6349206349187498
17,[1550. 1550.    0.    0.],10081.0,201.60000000059856,[ 32.731 168.869   0.      0.   ],14010.708329524263,83629.0,19271.0,17853.0,5503500000.0,588850.2258377906,64.0,69.49066724293505,0.4402737823628494,16.477333597857356,8.100241340802786,0.6034146179014829,0.18619184604701913,0.0013887511159607182,0.7113381608967364,[0.162 0.838 0.    0.   ],0.9264179336827357,0.00010699558932275654,27299107.14277609,[7.688 7.688 0.    0.   ],0.3174603174593749
18,[1579. 1580.    0.    0.],10081.0,201.60000000059856,[ 33.765 167.835   0.      0.   ],14043.742958226918,82972.0,20267.0,18790.0,5413500000.0,190413.13425445405,96.0,69.65451323392179,0.44797143140560286,16.232119829382007,8.302196223258097,0.6569442850991388,0.19700426544985616,0.0013887511159607182,0.7006249380021823,[0.167 0.833 0.    0.   ],0.9271229091626783,3.5173757135763194e-05,26852678.571348846,[7.832 7.837 0.    0.   ],0.47619047618906235
19,[1627. 1628.    0.    0.],10081.0,201.60000000059856,[ 31.99 169.61   0.     0.  ],13907.168183069776,82873.0,20582.0,19079.0,5458500000.0,213430.58326614893,56.0,68.97712619316543,0.4194028370201267,16.60271798432695,8.128291031488047,0.616171031641864,0.1870846146215653,0.0025791092153556196,0.6957643090963198,[0.159 0.841 0.    0.   ],0.9269750267223787,3.910059233601702e-05,27075892.857062466,[8.07  8.075 0.    0.   ],0.27777777777695306
20,[1278. 1279.    0.    0.],10081.0,201.60000000059856,[ 24.389 177.211   0.      0.   ],13753.003956234397,91546.0,15773.0,14670.0,3817500000.0,873553.1887053336,88.0,68.21249854295564,0.2971927388155904,16.28409879972225,5.419352472318135,0.4101151236923239,0.12002777502231922,0.0005951790496974506,0.45918063684158317,[0.121 0.879 0.    0.   ],0.930070373422938,0.00022882860214939977,18936011.904705685,[6.339 6.344 0.    0.   ],0.4365079365066405
21,[1303. 1304.    0.    0.],10081.0,201.60000000059856,[ 24.582 177.018   0.      0.   ],13587.241244260726,91237.0,15917.0,14778.0,3822000000.0,162296.69687396157,56.0,67.39034443139109,0.29608173792282183,16.96379327447674,5.525578149440596,0.3664452366888783,0.11853982739807559,0.0006943755579803591,0.456105545084813,[0.122 0.878 0.    0.   ],0.928441289187661,4.246381393876546e-05,18958333.333277047,[6.463 6.468 0.    0.   ],0.27777777777695306
22,[1642. 1643.    0.    0.],10081.0,201.60000000059856,[ 32.719 168.881   0.      0.   ],13878.437039739607,82479.0,20180.0,18716.0,5406000000.0,715002.8559497546,64.0,68.83462473829901,0.4244816982442112,16.30592203154449,8.036718729263896,0.6324568722107319,0.19075488542803293,0.0012895546076778098,0.691201269715306,[0.162 0.838 0.    0.   ],0.9274529236868186,0.00013226097964294387,26815476.190396573,[8.145 8.15  0.    0.   ],0.3174603174593749
23,[1569. 1570.    0.    0.],10081.0,201.60000000059856,[ 33.566 168.034   0.      0.   ],13933.789199415329,83025.0,19591.0,18104.0,5349000000.0,970641.0465812497,72.0,69.10916178658665,0.42956055946829597,16.08967364348775,8.020594250566491,0.6634816210816,0.1940283702013689,0.001587144132526535,0.6855470687431803,[0.166 0.834 0.    0.   ],0.9240978000102088,0.0001814621511649373,26532738.09515932,[7.783 7.788 0.    0.   ],0.3571428571417968
24,[1522. 1523.    0.    0.],10081.0,201.60000000059856,[ 30.86 170.74   0.     0.  ],13844.769360653718,84847.0,18829.0,17454.0,5287500000.0,973689.0164756556,88.0,68.66763892793404,0.39789703402439336,16.442813212974905,7.3600037081975005,0.5526286951116588,0.1739906755282214,0.0023807161987898025,0.6827695665112588,[0.153 0.847 0.    0.   ],0.9269743480800893,0.00018414922297411927,26227678.5713507,[7.55  7.555 0.    0.   ],0.4365079365066405
25,[1589. 1589.    0.    0.],10081.0,201.60000000059856,[ 36.138 165.462   0.      0.   ],14056.566859708635,81971.0,19796.0,18217.0,5392500000.0,0.0,48.0,69.71811754639916,0.4826505307013055,16.37694673147505,9.02043676774819,0.7051253108532906,0.21525642297391132,0.0020831266739410772,0.6974506497371292,[0.179 0.821 0.    0.   ],0.9202364113962417,0.0,26748511.904682487,[7.882 7.882 0.    0.   ],0.23809523809453118
26,[1642. 1643.    0.    0.],10081.0,201.60000000059856,[ 32.831 168.769   0.      0.   ],13899.794409401378,82470.0,20358.0,18902.0,5502000000.0,516328.9918753007,48.0,68.94055356312661,0.4315444896339539,16.584862612836027,8.062052469832794,0.5921407400913387,0.18500148794762425,0.0011903580993949012,0.6997321694276362,[0.163 0.837 0.    0.   ],0.9284802043422733,9.38438734778809e-05,27291666.666585635,[8.145 8.15  0.    0.   ],0.23809523809453118
27,[1287. 1288.    0.    0.],10081.0,201.60000000059856,[ 23.893 177.707   0.      0.   ],13654.918367394732,92015.0,16065.0,14937.0,3811500000.0,0.0,72.0,67.72601114666698,0.2830671560361051,16.67493304235691,5.103560804011893,0.35309900811507083,0.10961214165261383,0.0018847336573752603,0.45402241841087193,[0.119 0.881 0.    0.   ],0.9297852474323063,0.0,18906249.999943867,[6.384 6.389 0.    0.   ],0.3571428571417968
28,[1331. 1332.    0.    0.],10081.0,201.60000000059856,[ 24.347 177.253   0.      0.   ],13552.997976034772,90975.0,16234.0,15092.0,3871500000.0,199623.42643252484,64.0,67.22050379938052,0.2912409483186162,16.96657077670866,5.4500936032800045,0.3828666189050127,0.11814304136494395,0.0014879476242436267,0.46860430512845946,[0.121 0.879 0.    0.   ],0.929653812985093,5.156229534612549e-05,19203869.04756203,[6.602 6.607 0.    0.   ],0.3174603174593749
29,[1643. 1644.    0.    0.],10081.0,201.60000000059856,[ 32.996 168.604   0.      0.   ],13960.233800713411,82134.0,20124.0,18663.0,5443500000.0,910825.9045323525,72.0,69.24032239217132,0.4427338557682654,16.482491816288068,8.233171597915506,0.628547963562514,0.19015970637833549,0.002479912707072711,0.6948715405217736,[0.164 0.836 0.    0.   ],0.9274001192605844,0.00016732357941257509,27001488.09515793,[8.15  8.155 0.    0.   ],0.3571428571417968
30,[1554. 1555.    0.    0.],10081.0,201.60000000059856,[ 34.584 167.016   0.      0.   ],13973.285265290106,82542.0,19362.0,17893.0,5340000000.0,1404554.0996166924,56.0,69.30505537787138,0.4535264358694452,16.16228548755084,8.205328655214362,0.6572225563353619,0.2010713222894554,0.001587144132526535,0.6942763614720762,[0.172 0.828 0.    0.   ],0.9241297386633612,0.00026302511228777013,26488095.238016594,[7.708 7.713 0.    0.   ],0.27777777777695306
31,[1593. 1594.    0.    0.],10081.0,201.60000000059856,[ 33.866 167.734   0.      0.   ],13991.202333506373,82259.0,20333.0,18790.0,5430000000.0,541874.8938011446,72.0,69.39392090815768,0.43519492113876473,16.724531296498363,8.093842690885959,0.6482106703084509,0.19184604701914493,0.0023807161987898025,0.6947723440134908,[0.168 0.832 0.    0.   ],0.9241135100575419,9.979279812175774e-05,26934523.80944384,[7.902 7.907 0.    0.   ],0.3571428571417968
32,[1572. 1573.    0.    0.],10081.0,201.60000000059856,[ 33.884 167.716   0.      0.   ],13922.69524914765,82736.0,19715.0,18266.0,5398500000.0,173979.21431809827,72.0,69.05413773010619,0.445828786826692,16.27655986509275,8.206453090550117,0.629725057302171,0.19492113877591508,0.000892768574546176,0.6931851998809642,[0.168 0.832 0.    0.   ],0.9265026629469947,3.2227325056607995e-05,26778273.809444305,[7.798 7.803 0.    0.   ],0.3571428571417968
33,[1656. 1657.    0.    0.],10081.0,201.60000000059856,[ 33.8 167.8   0.    0. ],13993.993626969163,82181.0,20720.0,19210.0,5461500000.0,529120.0368609854,64.0,69.40776523641249,0.4374962801309282,16.372185299077472,8.125995621462494,0.613178136921835,0.1870846146215653,0.0014879476242436267,0.6952683265549052,[0.168 0.832 0.    0.   ],0.9271235521235521,9.688181577606617e-05,27090773.809443377,[8.214 8.219 0.    0.   ],0.3174603174593749
34,[1355. 1356.    0.    0.],10081.0,201.60000000059856,[ 23.674 177.926   0.      0.   ],13614.840997283598,91747.0,17018.0,15883.0,3903000000.0,516328.9918753007,56.0,67.52723438785742,0.2771947227457571,16.651919452435273,5.238067563619644,0.3681679548927461,0.11229044737625235,0.001091161591111993,0.4643388552722944,[0.117 0.883 0.    0.   ],0.9333059113879422,0.00013229028743922641,19360119.047561567,[6.721 6.726 0.    0.   ],0.27777777777695306
35,[1337. 1338.    0.    0.],10081.0,201.60000000059856,[ 24.403 177.197   0.      0.   ],13678.228633244915,91539.0,16415.0,15276.0,3810000000.0,0.0,48.0,67.84162599564125,0.29235194921138474,17.03243725820851,5.548972338679475,0.3555266000822294,0.11328241245908144,0.0009919650828290843,0.4566015276262276,[0.121 0.879 0.    0.   ],0.9306122448979591,0.0,18898809.523753412,[6.632 6.637 0.    0.   ],0.23809523809453118
36,[1646. 1647.    0.    0.],10081.0,201.60000000059856,[ 33.094 168.506   0.      0.   ],13912.34898206996,82038.0,20487.0,18968.0,5449500000.0,370021.9137174289,72.0,69.00282205171251,0.4363852792381598,16.395992461065372,8.371141704173452,0.6519975100772168,0.19660747941672452,0.0022815196905068944,0.6937803789306617,[0.164 0.836 0.    0.   ],0.9258554205105677,6.7900158494803e-05,27031249.999919742,[8.165 8.17  0.    0.   ],0.3571428571417968
37,[1549. 1550.    0.    0.],10081.0,201.60000000059856,[ 33.261 168.339   0.      0.   ],13910.72802524608,82966.0,19439.0,18019.0,5449500000.0,708902.1177624,104.0,68.99478238886216,0.43900406705682843,16.379724233706973,7.9688705326367595,0.6797848802694829,0.19204444003571075,0.001587144132526535,0.7037000297589525,[0.165 0.835 0.    0.   ],0.926950974844385,0.00013008571754516928,27031249.999919742,[7.684 7.688 0.    0.   ],0.5158730158714843
38,[1589. 1590.    0.    0.],10081.0,201.60000000059856,[ 34.159 167.441   0.      0.   ],14031.80567452122,82613.0,19656.0,18118.0,5452500000.0,0.0,112.0,69.59530639082216,0.44757464537247127,16.350758853288365,8.386906165390684,0.6763728552822021,0.2021624838805674,0.0020831266739410772,0.7127269120126971,[0.169 0.831 0.    0.   ],0.9217541717541717,0.0,27046130.952300653,[7.882 7.887 0.    0.   ],0.5555555555539061
39,[1526. 1527.    0.    0.],10081.0,201.60000000059856,[ 32.022 169.578   0.      0.   ],13991.358133660837,84548.0,19538.0,18163.0,5370000000.0,2049.8455696805177,80.0,69.39469364972291,0.4159111199285685,16.259101279634958,7.397812160236333,0.6117309530441812,0.18351354032338063,0.0018847336573752603,0.6914988592401548,[0.159 0.841 0.    0.   ],0.929624321834374,3.817217075755154e-07,26636904.761825677,[7.569 7.574 0.    0.   ],0.39682539682421863
40,[1669. 1670.    0.    0.],10081.0,201.60000000059856,[ 35.509 166.091   0.      0.   ],14043.806582013327,80897.0,20421.0,18841.0,5358000000.0,162108.55530534041,56.0,69.65482879679418,0.46836623350856743,16.506298978275964,8.829626573734542,0.653531808088719,0.20484078960420593,0.0018847336573752603,0.6712627715504415,[0.176 0.824 0.    0.   ],0.9226286665687282,3.025542278935058e-05,26577380.952302042,[8.279 8.284 0.    0.   ],0.27777777777695306
41,[1344. 1345.    0.    0.],10081.0,201.60000000059856,[ 25.122 176.478   0.      0.   ],13675.877100558657,90635.0,16542.0,15377.0,3859500000.0,12791.044985684752,88.0,67.82996280406135,0.3022716000396749,16.939192540422578,5.641118635030386,0.40092124865949397,0.12250768772939193,0.001587144132526535,0.4552127765102668,[0.125 0.875 0.    0.   ],0.929573207592794,3.314171521099819e-06,19144345.2380384,[6.667 6.672 0.    0.   ],0.4365079365066405
42,[1308. 1309.    0.    0.],10081.0,201.60000000059856,[ 28.705 172.895   0.      0.   ],13814.21640963231,89304.0,16617.0,15287.0,3652500000.0,93999.18741566048,56.0,68.5161016249804,0.34274377541909934,16.96617399067553,6.522399152772322,0.43504538513828517,0.14046225572859836,0.0012895546076778098,0.4380517805773237,[0.142 0.858 0.    0.   ],0.9199614852259734,2.5735574925574396e-05,18117559.523755733,[6.488 6.493 0.    0.   ],0.27777777777695306
43,[1324. 1325.    0.    0.],10081.0,201.60000000059856,[ 27.513 174.087   0.      0.   ],13749.174555778322,89528.0,16615.0,15353.0,3772500000.0,93999.18741566048,48.0,68.19350538525235,0.32774526336672444,16.63604801111001,6.12010990754572,0.4229430108662392,0.13599841285586747,0.0007935720662632675,0.4598750123995635,[0.136 0.864 0.    0.   ],0.9240445380680108,2.4916948287782764e-05,18712797.61899206,[6.567 6.572 0.    0.   ],0.23809523809453118
44,[1647. 1648.    0.    0.],10081.0,201.60000000059856,[ 40.468 161.132   0.      0.   ],14180.94802507726,77876.0,21189.0,19419.0,5437500000.0,128078.64307528306,64.0,70.33502641143554,0.526614423172288,16.44955857553814,9.888136934240652,0.8094380705092936,0.23807161987898026,0.0029758952484872534,0.6961610951294515,[0.201 0.799 0.    0.   ],0.9164660908962198,2.3554692979362402e-05,26971726.19039611,[8.17  8.175 0.    0.   ],0.3174603174593749
45,[1250. 1251.    0.    0.],10081.0,201.60000000059856,[ 26.657 174.943   0.      0.   ],13740.896582264792,90417.0,15668.0,14444.0,3903000000.0,0.0,64.0,68.15244808184293,0.3240948318619137,16.188473365737526,6.074903915539942,0.41821950071322517,0.13460966173990677,0.0011903580993949012,0.4863604801111001,[0.132 0.868 0.    0.   ],0.9218789890222109,0.0,19360119.047561567,[6.2   6.205 0.    0.   ],0.3174603174593749
46,[1648. 1649.    0.    0.],10081.0,201.60000000059856,[ 40.025 161.575   0.      0.   ],14203.331824902349,78273.0,20700.0,18968.0,5376000000.0,2049.8455696805177,48.0,70.44604615067324,0.528598353337946,16.27497272096022,9.915589988154224,0.7316014475743683,0.2348973316139272,0.0030750917567701616,0.690209304632477,[0.199 0.801 0.    0.   ],0.9163285024154589,3.812956788840249e-07,26666666.666587494,[8.175 8.18  0.    0.   ],0.23809523809453118
47,[1361. 1362.    0.    0.],10081.0,201.60000000059856,[ 27.175 174.425   0.      0.   ],13721.840017620989,89247.0,17266.0,15999.0,3883500000.0,147267.66474997514,48.0,68.05793084821596,0.3252058327546821,17.107033032437258,6.191874692618776,0.38539241817513703,0.13113778395000497,0.001091161591111993,0.470191449260986,[0.135 0.865 0.    0.   ],0.9266187883702074,3.792137627139826e-05,19263392.857085664,[6.751 6.756 0.    0.   ],0.23809523809453118
48,[1353. 1354.    0.    0.],10081.0,201.60000000059856,[ 29.226 172.374   0.      0.   ],13843.278713965834,87879.0,17730.0,16363.0,3759000000.0,147267.66474997514,64.0,68.66024558060744,0.35012399563534735,16.7237377244321,6.76768911925161,0.4627391044104774,0.14581886717587542,0.000892768574546176,0.4468802698145025,[0.145 0.855 0.    0.   ],0.9228990411731528,3.9177351622765404e-05,18645833.333277974,[6.711 6.716 0.    0.   ],0.3174603174593749
